level,word,meaning,field,example_index,situation,ko,current_tl,proposed_tl,reason,issue_count_for_word
4,언론자유,報道の自由、報道の自由,examples.tl,5,한계를 이야기할 때,언론자유도 타인의 명예를 훼손하는 경우엔 제한돼요.,언론자유도 타인의 명예를 훼손하는 경우엔 제한돼요.,,same_as_korean,11
4,언론자유,報道の自由、報道の自由,examples.tl,6,정부 비판을 이야기할 때,언론자유는 정부의 잘못을 비판할 수 있는 권리를 포함해요.,언론자유는 정부의 잘못을 비판할 수 있는 권리를 포함해요.,,same_as_korean,11
4,언론자유,報道の自由、報道の自由,examples.tl,7,디지털 환경을 이야기할 때,온라인 공간에서도 언론자유와 표현의 자유가 보장돼야 해요.,온라인 공간에서도 언론자유와 표현의 자유가 보장돼야 해요.,,same_as_korean,11
4,언론자유,報道の自由、報道の自由,examples.tl,8,독립 언론을 이야기할 때,독립 언론이 강할수록 언론자유도 높아요.,독립 언론이 강할수록 언론자유도 높아요.,,same_as_korean,11
4,언론자유,報道の自由、報道の自由,examples.tl,9,자기 검열을 이야기할 때,언론자유를 위협하는 자기 검열 현상이 우려돼요.,언론자유를 위협하는 자기 검열 현상이 우려돼요.,,same_as_korean,11
4,언어학,言語学,example_tl,,大学の講義,"언어학은 언어의 구조, 역사, 사용 방식 등을 과학적으로 연구하는 학문입니다.","언어학은 언어의 구조, 역사, 사용 방식 등을 과학적으로 연구하는 학문입니다.",,same_as_korean,11
4,언어학,言語学,examples.tl,1,大学の講義,"언어학은 언어의 구조, 역사, 사용 방식 등을 과학적으로 연구하는 학문입니다.","언어학은 언어의 구조, 역사, 사용 방식 등을 과학적으로 연구하는 학문입니다.",,same_as_korean,11
4,언어학,言語学,examples.tl,10,テキストリサーチ,언어학의 관점에서 한글은 과학적으로 설계된 문자 체계로 평가받습니다.,언어학의 관점에서 한글은 과학적으로 설계된 문자 체계로 평가받습니다.,,same_as_korean,11
4,언어학,言語学,examples.tl,2,学科選択,그녀는 다양한 언어에 관심이 많아 대학에서 언어학을 전공하기로 했습니다.,그녀는 다양한 언어에 관심이 많아 대학에서 언어학을 전공하기로 했습니다.,,same_as_korean,11
4,언어학,言語学,examples.tl,3,研究分野,"언어학은 음운론, 형태론, 통사론, 의미론 등 다양한 분야로 나뉩니다.","언어학은 음운론, 형태론, 통사론, 의미론 등 다양한 분야로 나뉩니다.",,same_as_korean,11
4,언어학,言語学,examples.tl,4,言語ポリシー,언어학자들은 사라져 가는 소수 언어를 기록하고 보존하기 위해 노력합니다.,언어학자들은 사라져 가는 소수 언어를 기록하고 보존하기 위해 노력합니다.,,same_as_korean,11
4,언어학,言語学,examples.tl,5,AI研究,인공지능의 자연어 처리 기술은 언어학의 연구 성과에 기반합니다.,인공지능의 자연어 처리 기술은 언어학의 연구 성과에 기반합니다.,,same_as_korean,11
4,언어학,言語学,examples.tl,6,比較言語学,비교 언어학은 여러 언어의 유사점과 차이점을 연구합니다.,비교 언어학은 여러 언어의 유사점과 차이점을 연구합니다.,,same_as_korean,11
4,언어학,言語学,examples.tl,7,言語習得,언어학자들은 아이들이 어떻게 모국어를 습득하는지 연구합니다.,언어학자들은 아이들이 어떻게 모국어를 습득하는지 연구합니다.,,same_as_korean,11
4,언어학,言語学,examples.tl,8,社会言語学,사회 언어학은 사회적 맥락에서 언어가 어떻게 사용되는지를 연구합니다.,사회 언어학은 사회적 맥락에서 언어가 어떻게 사용되는지를 연구합니다.,,same_as_korean,11
4,언어학,言語学,examples.tl,9,言語教育,언어학 지식은 외국어 교육 방법론을 개발하는 데 중요하게 활용됩니다.,언어학 지식은 외국어 교육 방법론을 개발하는 데 중요하게 활용됩니다.,,same_as_korean,11
4,에너지,エネルギー,example_tl,,物理学,에너지는 형태가 바뀌어도 총량은 보존된다.,에너지는 형태가 바뀌어도 총량은 보존된다.,,same_as_korean,11
4,에너지,エネルギー,examples.tl,1,物理学,에너지는 형태가 바뀌어도 총량은 보존된다.,에너지는 형태가 바뀌어도 총량은 보존된다.,,same_as_korean,11
4,에너지,エネルギー,examples.tl,10,未来の技術,수소 에너지는 미래의 핵심 에너지원으로 주목받고 있다.,수소 에너지는 미래의 핵심 에너지원으로 주목받고 있다.,,same_as_korean,11
4,에너지,エネルギー,examples.tl,2,環境,재생 에너지는 환경 문제를 줄이는 데 기여한다.,재생 에너지는 환경 문제를 줄이는 데 기여한다.,,same_as_korean,11
4,에너지,エネルギー,examples.tl,3,原子力,핵분열을 통해 막대한 에너지를 얻을 수 있다.,핵분열을 통해 막대한 에너지를 얻을 수 있다.,,same_as_korean,11
4,에너지,エネルギー,examples.tl,4,太陽光発電,태양 에너지는 고갈되지 않는 청정 에너지다.,태양 에너지는 고갈되지 않는 청정 에너지다.,,same_as_korean,11
4,에너지,エネルギー,examples.tl,5,化学,화학 반응에서 방출되는 에너지를 열에너지라 한다.,화학 반응에서 방출되는 에너지를 열에너지라 한다.,,same_as_korean,11
4,에너지,エネルギー,examples.tl,6,食べ物,생물은 음식을 통해 생명 유지에 필요한 에너지를 얻는다.,생물은 음식을 통해 생명 유지에 필요한 에너지를 얻는다.,,same_as_korean,11
4,에너지,エネルギー,examples.tl,7,電気 / 伝記,발전소는 다양한 형태의 에너지를 전기 에너지로 변환한다.,발전소는 다양한 형태의 에너지를 전기 에너지로 변환한다.,,same_as_korean,11
4,에너지,エネルギー,examples.tl,8,宇宙,별은 핵융합을 통해 막대한 에너지를 방출한다.,별은 핵융합을 통해 막대한 에너지를 방출한다.,,same_as_korean,11
4,에너지,エネルギー,examples.tl,9,効率,에너지 효율이 높은 제품이 환경과 경제에 유리하다.,에너지 효율이 높은 제품이 환경과 경제에 유리하다.,,same_as_korean,11
4,에너지절약,省エネ / 省エネ,example_tl,,キャンペーンプロモーション,에너지절약을 위해 사용하지 않는 전기 플러그는 뽑아두세요.,에너지절약을 위해 사용하지 않는 전기 플러그는 뽑아두세요.,,same_as_korean,11
4,에너지절약,省エネ / 省エネ,examples.tl,1,キャンペーンプロモーション,에너지절약을 위해 사용하지 않는 전기 플러그는 뽑아두세요.,에너지절약을 위해 사용하지 않는 전기 플러그는 뽑아두세요.,,same_as_korean,11
4,에너지절약,省エネ / 省エネ,examples.tl,10,環境に関する議論,에너지절약은 신재생에너지 개발과 함께 환경 문제 해결의 핵심이다.,에너지절약은 신재생에너지 개발과 함께 환경 문제 해결의 핵심이다.,,same_as_korean,11
4,에너지절약,省エネ / 省エネ,examples.tl,2,学校教育,에너지절약은 환경을 지키고 가계 비용도 줄일 수 있는 좋은 습관이다.,에너지절약은 환경을 지키고 가계 비용도 줄일 수 있는 좋은 습관이다.,,same_as_korean,11
4,에너지절약,省エネ / 省エネ,examples.tl,3,政府の政策,정부는 에너지절약을 장려하기 위해 고효율 가전제품 구입 시 보조금을 지원한다.,정부는 에너지절약을 장려하기 위해 고효율 가전제품 구입 시 보조금을 지원한다.,,same_as_korean,11
4,에너지절약,省エネ / 省エネ,examples.tl,4,企業活動,이 회사는 에너지절약 목표를 달성하기 위해 LED 조명으로 전량 교체했다.,이 회사는 에너지절약 목표를 달성하기 위해 LED 조명으로 전량 교체했다.,,same_as_korean,11
4,에너지절약,省エネ / 省エネ,examples.tl,5,家庭生活,에어컨 온도를 1도만 높여도 에너지절약 효과가 크다.,에어컨 온도를 1도만 높여도 에너지절약 효과가 크다.,,same_as_korean,11
4,에너지절약,省エネ / 省エネ,examples.tl,6,建築設計,단열재를 잘 사용하면 난방 에너지절약에 크게 기여할 수 있다.,단열재를 잘 사용하면 난방 에너지절약에 크게 기여할 수 있다.,,same_as_korean,11
4,에너지절약,省エネ / 省エネ,examples.tl,7,公共施設,지하철역과 공공건물에서는 에너지절약을 위해 자동 소등 시스템을 운영한다.,지하철역과 공공건물에서는 에너지절약을 위해 자동 소등 시스템을 운영한다.,,same_as_korean,11
4,에너지절약,省エネ / 省エネ,examples.tl,8,子供の教育,방을 나갈 때 불을 끄는 것도 중요한 에너지절약 방법이다.,방을 나갈 때 불을 끄는 것도 중요한 에너지절약 방법이다.,,same_as_korean,11
4,에너지절약,省エネ / 省エネ,examples.tl,9,産業分野,스마트 공장 기술을 활용하면 산업 분야의 에너지절약을 크게 실현할 수 있다.,스마트 공장 기술을 활용하면 산업 분야의 에너지절약을 크게 실현할 수 있다.,,same_as_korean,11
4,역량평가,能力評価、能力評価,example_tl,,인사를 이야기할 때,역량평가를 통해 직원의 강점과 약점을 파악해요.,역량평가를 통해 직원의 강점과 약점을 파악해요.,,same_as_korean,11
4,역량평가,能力評価、能力評価,examples.tl,1,인사를 이야기할 때,역량평가를 통해 직원의 강점과 약점을 파악해요.,역량평가를 통해 직원의 강점과 약점을 파악해요.,,same_as_korean,11
4,역량평가,能力評価、能力評価,examples.tl,10,HR 시스템을 이야기할 때,디지털 역량평가 시스템 도입으로 평가가 효율화됐어요.,디지털 역량평가 시스템 도입으로 평가가 효율화됐어요.,,same_as_korean,11
4,역량평가,能力評価、能力評価,examples.tl,2,채용을 이야기할 때,많은 기업이 채용 시 역량평가를 실시해요.,많은 기업이 채용 시 역량평가를 실시해요.,,same_as_korean,11
4,역량평가,能力評価、能力評価,examples.tl,3,승진을 이야기할 때,역량평가 결과가 승진 결정에 영향을 미쳐요.,역량평가 결과가 승진 결정에 영향을 미쳐요.,,same_as_korean,11
4,역량평가,能力評価、能力評価,examples.tl,4,교육을 이야기할 때,역량평가 결과에 따라 맞춤형 교육이 제공돼요.,역량평가 결과에 따라 맞춤형 교육이 제공돼요.,,same_as_korean,11
4,역량평가,能力評価、能力評価,examples.tl,5,학교 교육을 이야기할 때,학교에서도 학생 역량평가를 통해 개별 지도가 이뤄져요.,학교에서도 학생 역량평가를 통해 개별 지도가 이뤄져요.,,same_as_korean,11
4,역량평가,能力評価、能力評価,examples.tl,6,공정성을 논의할 때,역량평가는 객관적이고 공정해야 해요.,역량평가는 객관적이고 공정해야 해요.,,same_as_korean,11
4,역량평가,能力評価、能力評価,examples.tl,7,360도 평가를 이야기할 때,360도 역량평가는 다양한 관점에서 역량을 측정해요.,360도 역량평가는 다양한 관점에서 역량을 측정해요.,,same_as_korean,11
4,역량평가,能力評価、能力評価,examples.tl,8,미래 역량을 이야기할 때,미래 사회에 필요한 역량을 평가하는 도구가 중요해요.,미래 사회에 필요한 역량을 평가하는 도구가 중요해요.,,same_as_korean,11
4,역량평가,能力評価、能力評価,examples.tl,9,자기 평가를 이야기할 때,자기 역량평가를 통해 스스로 성장 방향을 찾아요.,자기 역량평가를 통해 스스로 성장 방향을 찾아요.,,same_as_korean,11
4,역사,歴史,example_tl,,授業時間,우리는 역사 수업에서 조선 시대를 배웠다.,우리는 역사 수업에서 조선 시대를 배웠다.,,same_as_korean,11
4,역사,歴史,examples.tl,1,授業時間,우리는 역사 수업에서 조선 시대를 배웠다.,우리는 역사 수업에서 조선 시대를 배웠다.,,same_as_korean,11
4,역사,歴史,examples.tl,10,史跡,이 유적지는 오랜 역사를 지닌 곳이다.,이 유적지는 오랜 역사를 지닌 곳이다.,,same_as_korean,11
4,역사,歴史,examples.tl,2,博物館訪問,이 박물관은 한국 역사를 한눈에 볼 수 있는 곳이다.,이 박물관은 한국 역사를 한눈에 볼 수 있는 곳이다.,,same_as_korean,11
4,역사,歴史,examples.tl,3,読書,역사를 공부하면 현재를 더 잘 이해할 수 있다.,역사를 공부하면 현재를 더 잘 이해할 수 있다.,,same_as_korean,11
4,역사,歴史,examples.tl,4,旅行,경주는 신라 역사의 중심지로 유명하다.,경주는 신라 역사의 중심지로 유명하다.,,same_as_korean,11
4,역사,歴史,examples.tl,5,会話,역사는 반복된다는 말이 있다.,역사는 반복된다는 말이 있다.,,same_as_korean,11
4,역사,歴史,examples.tl,6,論文・論文,이 논문은 고려 시대의 역사를 다루고 있다.,이 논문은 고려 시대의 역사를 다루고 있다.,,same_as_korean,11
4,역사,歴史,examples.tl,7,ニュース,역사적인 순간이 드디어 찾아왔다.,역사적인 순간이 드디어 찾아왔다.,,same_as_korean,11
4,역사,歴史,examples.tl,8,講演・講演,교수님은 역사의 중요성을 강조하셨다.,교수님은 역사의 중요성을 강조하셨다.,,same_as_korean,11
4,역사,歴史,examples.tl,9,教科書,역사 교과서에는 수많은 사건들이 기록되어 있다.,역사 교과서에는 수많은 사건들이 기록되어 있다.,,same_as_korean,11
4,연구,研究;勉強する,example_tl,,大学,그 교수는 줄기세포 연구로 노벨상을 받았다.,그 교수는 줄기세포 연구로 노벨상을 받았다.,,same_as_korean,11
4,연구,研究;勉強する,examples.tl,1,大学,그 교수는 줄기세포 연구로 노벨상을 받았다.,그 교수는 줄기세포 연구로 노벨상을 받았다.,,same_as_korean,11
4,연구,研究;勉強する,examples.tl,10,材料工学,초전도 소재 연구는 에너지 혁신의 열쇠다.,초전도 소재 연구는 에너지 혁신의 열쇠다.,,same_as_korean,11
4,연구,研究;勉強する,examples.tl,2,政府機関,국가 연구 기관에서 새로운 에너지를 개발하고 있다.,국가 연구 기관에서 새로운 에너지를 개발하고 있다.,,same_as_korean,11
4,연구,研究;勉強する,examples.tl,3,製薬会社,암 치료제 연구에 막대한 자금이 투자되었다.,암 치료제 연구에 막대한 자금이 투자되었다.,,same_as_korean,11
4,연구,研究;勉強する,examples.tl,4,物理学,양자역학 연구는 현대 물리학의 토대가 되었다.,양자역학 연구는 현대 물리학의 토대가 되었다.,,same_as_korean,11
4,연구,研究;勉強する,examples.tl,5,環境,기후 변화에 관한 국제 공동 연구가 진행 중이다.,기후 변화에 관한 국제 공동 연구가 진행 중이다.,,same_as_korean,11
4,연구,研究;勉強する,examples.tl,6,食品科学,식품의 영양 성분에 관한 연구가 활발하다.,식품의 영양 성분에 관한 연구가 활발하다.,,same_as_korean,11
4,연구,研究;勉強する,examples.tl,7,宇宙科学,화성 탐사 연구는 수십 년째 계속되고 있다.,화성 탐사 연구는 수십 년째 계속되고 있다.,,same_as_korean,11
4,연구,研究;勉強する,examples.tl,8,脳科学,알츠하이머병 원인을 밝히는 연구가 진전을 보이고 있다.,알츠하이머병 원인을 밝히는 연구가 진전을 보이고 있다.,,same_as_korean,11
4,연구,研究;勉強する,examples.tl,9,生物学,멸종 위기종 보호를 위한 연구가 시급하다.,멸종 위기종 보호를 위한 연구가 시급하다.,,same_as_korean,11
4,연극,演劇、芝居（舞台劇）,example_tl,,学校行事,학생들이 졸업식에서 직접 쓴 연극을 공연했습니다.,학생들이 졸업식에서 직접 쓴 연극을 공연했습니다.,,same_as_korean,11
4,연극,演劇、芝居（舞台劇）,examples.tl,1,学校行事,학생들이 졸업식에서 직접 쓴 연극을 공연했습니다.,학생들이 졸업식에서 직접 쓴 연극을 공연했습니다.,,same_as_korean,11
4,연극,演劇、芝居（舞台劇）,examples.tl,10,アマチュア演劇,지역 주민들이 아마추어 연극단을 결성해 활동하고 있습니다.,지역 주민들이 아마추어 연극단을 결성해 활동하고 있습니다.,,same_as_korean,11
4,연극,演劇、芝居（舞台劇）,examples.tl,2,演劇を鑑賞する,소극장 연극은 배우와 관객의 거리가 매우 가깝습니다.,소극장 연극은 배우와 관객의 거리가 매우 가깝습니다.,,same_as_korean,11
4,연극,演劇、芝居（舞台劇）,examples.tl,3,演劇部,그는 대학교 연극 동아리에서 처음 무대에 섰습니다.,그는 대학교 연극 동아리에서 처음 무대에 섰습니다.,,same_as_korean,11
4,연극,演劇、芝居（舞台劇）,examples.tl,4,古典劇場,셰익스피어의 연극은 오늘날에도 전 세계에서 공연됩니다.,셰익스피어의 연극은 오늘날에도 전 세계에서 공연됩니다.,,same_as_korean,11
4,연극,演劇、芝居（舞台劇）,examples.tl,5,演劇演出,이 연극의 연출은 파격적인 해석으로 주목받았습니다.,이 연극의 연출은 파격적인 해석으로 주목받았습니다.,,same_as_korean,11
4,연극,演劇、芝居（舞台劇）,examples.tl,6,演劇脚本,작가는 6개월 동안 연극 대본을 완성했습니다.,작가는 6개월 동안 연극 대본을 완성했습니다.,,same_as_korean,11
4,연극,演劇、芝居（舞台劇）,examples.tl,7,ドラマセラピー,연극 치료는 심리 치유에 효과적인 방법으로 알려져 있습니다.,연극 치료는 심리 치유에 효과적인 방법으로 알려져 있습니다.,,same_as_korean,11
4,연극,演劇、芝居（舞台劇）,examples.tl,8,現代劇場,현대 연극은 다양한 기술과 예술 형식을 결합합니다.,현대 연극은 다양한 기술과 예술 형식을 결합합니다.,,same_as_korean,11
4,연극,演劇、芝居（舞台劇）,examples.tl,9,演劇祭,에든버러 연극 축제는 세계에서 가장 큰 공연 예술 축제입니다.,에든버러 연극 축제는 세계에서 가장 큰 공연 예술 축제입니다.,,same_as_korean,11
4,연금,年金,example_tl,,退職準備,국민연금은 노후 생활을 위한 기본적인 안전장치다.,국민연금은 노후 생활을 위한 기본적인 안전장치다.,,same_as_korean,11
4,연금,年金,examples.tl,1,退職準備,국민연금은 노후 생활을 위한 기본적인 안전장치다.,국민연금은 노후 생활을 위한 기본적인 안전장치다.,,same_as_korean,11
4,연금,年金,examples.tl,10,年金の受給,만 60세부터 연금을 받을 수 있는 자격이 생긴다.,만 60세부터 연금을 받을 수 있는 자격이 생긴다.,,same_as_korean,11
4,연금,年金,examples.tl,2,ワークライフ,매달 월급에서 연금 보험료가 공제된다.,매달 월급에서 연금 보험료가 공제된다.,,same_as_korean,11
4,연금,年金,examples.tl,3,財政論争,연금 고갈 문제를 해결하기 위한 개혁안이 논의 중이다.,연금 고갈 문제를 해결하기 위한 개혁안이 논의 중이다.,,same_as_korean,11
4,연금,年金,examples.tl,4,高齢化問題,고령화가 심해지면 연금 재원이 부족해질 수 있다.,고령화가 심해지면 연금 재원이 부족해질 수 있다.,,same_as_korean,11
4,연금,年金,examples.tl,5,退職金制度,퇴직 후 연금만으로 생활하기 어려운 경우가 많다.,퇴직 후 연금만으로 생활하기 어려운 경우가 많다.,,same_as_korean,11
4,연금,年金,examples.tl,6,世代間の対立,젊은 세대가 노인 세대의 연금을 부담하는 구조에 불만이 있다.,젊은 세대가 노인 세대의 연금을 부담하는 구조에 불만이 있다.,,same_as_korean,11
4,연금,年金,examples.tl,7,ポリシーの比較,각 나라마다 연금 제도의 종류와 혜택이 다르다.,각 나라마다 연금 제도의 종류와 혜택이 다르다.,,same_as_korean,11
4,연금,年金,examples.tl,8,金融教育,개인연금과 퇴직연금을 함께 준비하는 것이 좋다.,개인연금과 퇴직연금을 함께 준비하는 것이 좋다.,,same_as_korean,11
4,연금,年金,examples.tl,9,社会的セーフティネット,연금은 노인들이 빈곤에 빠지지 않도록 보호하는 역할을 한다.,연금은 노인들이 빈곤에 빠지지 않도록 보호하는 역할을 한다.,,same_as_korean,11
4,연대,連帯感。同盟,example_tl,,社会運動,노동자들의 연대가 임금 인상을 이끌어 냈다.,노동자들의 연대가 임금 인상을 이끌어 냈다.,,same_as_korean,11
4,연대,連帯感。同盟,examples.tl,1,社会運動,노동자들의 연대가 임금 인상을 이끌어 냈다.,노동자들의 연대가 임금 인상을 이끌어 냈다.,,same_as_korean,11
4,연대,連帯感。同盟,examples.tl,10,社会運動の歴史,역사 속에서 연대는 변화를 이끈 핵심 동력이었다.,역사 속에서 연대는 변화를 이끈 핵심 동력이었다.,,same_as_korean,11
4,연대,連帯感。同盟,examples.tl,2,国際協力,기후 위기 극복을 위한 국제 연대가 필요하다.,기후 위기 극복을 위한 국제 연대가 필요하다.,,same_as_korean,11
4,연대,連帯感。同盟,examples.tl,3,人権運動,차별받는 사람들을 위한 연대 운동이 확산되고 있다.,차별받는 사람들을 위한 연대 운동이 확산되고 있다.,,same_as_korean,11
4,연대,連帯感。同盟,examples.tl,4,災害支援,위기 상황에서 시민들의 연대가 사회를 지탱한다.,위기 상황에서 시민들의 연대가 사회를 지탱한다.,,same_as_korean,11
4,연대,連帯感。同盟,examples.tl,5,労働運動,연대 없이는 약자들의 권리를 지키기 어렵다.,연대 없이는 약자들의 권리를 지키기 어렵다.,,same_as_korean,11
4,연대,連帯感。同盟,examples.tl,6,社会的議論,사회적 연대가 강할수록 불평등이 줄어든다.,사회적 연대가 강할수록 불평등이 줄어든다.,,same_as_korean,11
4,연대,連帯感。同盟,examples.tl,7,市民の意識,이웃의 어려움에 연대하는 것이 성숙한 시민 의식이다.,이웃의 어려움에 연대하는 것이 성숙한 시민 의식이다.,,same_as_korean,11
4,연대,連帯感。同盟,examples.tl,8,議会だより,시민들이 연대하여 부당한 정책에 반대하는 목소리를 높였다.,시민들이 연대하여 부당한 정책에 반대하는 목소리를 높였다.,,same_as_korean,11
4,연대,連帯感。同盟,examples.tl,9,福祉思想,복지 국가는 시민들 간의 연대 의식을 바탕으로 한다.,복지 국가는 시민들 간의 연대 의식을 바탕으로 한다.,,same_as_korean,11
4,연설,スピーチ。住所;演説,example_tl,,政治的出来事,대통령의 취임 연설은 전 국민이 TV로 시청했습니다.,대통령의 취임 연설은 전 국민이 TV로 시청했습니다.,,same_as_korean,11
4,연설,スピーチ。住所;演説,examples.tl,1,政治的出来事,대통령의 취임 연설은 전 국민이 TV로 시청했습니다.,대통령의 취임 연설은 전 국민이 TV로 시청했습니다.,,same_as_korean,11
4,연설,スピーチ。住所;演説,examples.tl,10,文学と言論,링컨의 게티즈버그 연설은 간결하면서도 강력한 언어의 힘을 보여줍니다.,링컨의 게티즈버그 연설은 간결하면서도 강력한 언어의 힘을 보여줍니다.,,same_as_korean,11
4,연설,スピーチ。住所;演説,examples.tl,2,卒業式,졸업식에서 학생 대표의 연설이 많은 이들에게 감동을 주었습니다.,졸업식에서 학생 대표의 연설이 많은 이들에게 감동을 주었습니다.,,same_as_korean,11
4,연설,スピーチ。住所;演説,examples.tl,3,レトリックの授業,"좋은 연설은 명확한 구조, 설득력 있는 내용, 자신감 있는 태도가 필요합니다.","좋은 연설은 명확한 구조, 설득력 있는 내용, 자신감 있는 태도가 필요합니다.",,same_as_korean,11
4,연설,スピーチ。住所;演説,examples.tl,4,語学力,그는 연설 실력을 키우기 위해 매일 거울 앞에서 연습했습니다.,그는 연설 실력을 키우기 위해 매일 거울 앞에서 연습했습니다.,,same_as_korean,11
4,연설,スピーチ。住所;演説,examples.tl,5,歴史研究,마틴 루터 킹의 연설은 인권 운동의 역사에서 중요한 의미를 가집니다.,마틴 루터 킹의 연설은 인권 운동의 역사에서 중요한 의미를 가집니다.,,same_as_korean,11
4,연설,スピーチ。住所;演説,examples.tl,6,ディベートの授業,짧은 연설을 준비하여 반 친구들 앞에서 발표하는 수업이 있었습니다.,짧은 연설을 준비하여 반 친구들 앞에서 발표하는 수업이 있었습니다.,,same_as_korean,11
4,연설,スピーチ。住所;演説,examples.tl,7,非言語コミュニケーション,연설에서 몸짓과 목소리의 억양도 메시지 전달에 중요한 역할을 합니다.,연설에서 몸짓과 목소리의 억양도 메시지 전달에 중요한 역할을 합니다.,,same_as_korean,11
4,연설,スピーチ。住所;演説,examples.tl,8,外交イベント,외교 장관은 국제 회의에서 자국의 입장을 담은 연설을 했습니다.,외교 장관은 국제 회의에서 자국의 입장을 담은 연설을 했습니다.,,same_as_korean,11
4,연설,スピーチ。住所;演説,examples.tl,9,自己啓発,공개 연설에 대한 두려움을 극복하는 것이 리더십 개발의 핵심입니다.,공개 연설에 대한 두려움을 극복하는 것이 리더십 개발의 핵심입니다.,,same_as_korean,11
4,열등감,劣等感。他人より劣っているという感情,example_tl,,学校,성적이 좋은 친구들 사이에서 열등감을 느꼈다.,성적이 좋은 친구들 사이에서 열등감을 느꼈다.,,same_as_korean,11
4,열등감,劣等感。他人より劣っているという感情,examples.tl,1,学校,성적이 좋은 친구들 사이에서 열등감을 느꼈다.,성적이 좋은 친구들 사이에서 열등감을 느꼈다.,,same_as_korean,11
4,열등감,劣等感。他人より劣っているという感情,examples.tl,10,社会的比較,끊임없이 타인과 비교하는 습관이 열등감을 키운다.,끊임없이 타인과 비교하는 습관이 열등감을 키운다.,,same_as_korean,11
4,열등감,劣等感。他人より劣っているという感情,examples.tl,2,心理学,아들러는 열등감이 오히려 성장의 원동력이 될 수 있다고 했다.,아들러는 열등감이 오히려 성장의 원동력이 될 수 있다고 했다.,,same_as_korean,11
4,열등감,劣等感。他人より劣っているという感情,examples.tl,3,職場,뛰어난 동료들 사이에서 열등감을 느끼는 것은 자연스럽다.,뛰어난 동료들 사이에서 열등감을 느끼는 것은 자연스럽다.,,same_as_korean,11
4,열등감,劣等感。他人より劣っているという感情,examples.tl,4,外観,외모에 대한 열등감은 자존감을 낮추는 주요 원인이다.,외모에 대한 열등감은 자존감을 낮추는 주요 원인이다.,,same_as_korean,11
4,열등감,劣等感。他人より劣っているという感情,examples.tl,5,カウンセリング・相談,열등감을 극복하기 위해 전문 상담사와 정기적으로 만났다.,열등감을 극복하기 위해 전문 상담사와 정기적으로 만났다.,,same_as_korean,11
4,열등감,劣等感。他人より劣っているという感情,examples.tl,6,親子の比較,부모에게 형제자매와 비교당할 때 열등감을 느꼈다.,부모에게 형제자매와 비교당할 때 열등감을 느꼈다.,,same_as_korean,11
4,열등감,劣等感。他人より劣っているという感情,examples.tl,7,ソーシャルメディア,SNS에서 타인의 화려한 생활을 보며 열등감을 느끼는 사람이 많다.,SNS에서 타인의 화려한 생활을 보며 열등감을 느끼는 사람이 많다.,,same_as_korean,11
4,열등감,劣等感。他人より劣っているという感情,examples.tl,8,内省,열등감을 인정하고 받아들이는 것이 치유의 첫 단계이다.,열등감을 인정하고 받아들이는 것이 치유의 첫 단계이다.,,same_as_korean,11
4,열등감,劣等感。他人より劣っているという感情,examples.tl,9,業績,열등감을 극복하고 나서야 비로소 자신의 잠재력을 발휘할 수 있었다.,열등감을 극복하고 나서야 비로소 자신의 잠재력을 발휘할 수 있었다.,,same_as_korean,11
4,영감,インスピレーション,example_tl,,創造的なインスピレーション,여행에서 얻은 영감이 그의 새 앨범의 바탕이 되었습니다.,여행에서 얻은 영감이 그의 새 앨범의 바탕이 되었습니다.,,same_as_korean,11
4,영감,インスピレーション,examples.tl,1,創造的なインスピレーション,여행에서 얻은 영감이 그의 새 앨범의 바탕이 되었습니다.,여행에서 얻은 영감이 그의 새 앨범의 바탕이 되었습니다.,,same_as_korean,11
4,영감,インスピレーション,examples.tl,10,日々のインスピレーション,평범한 일상의 한 장면이 예상치 못한 영감이 되기도 합니다.,평범한 일상의 한 장면이 예상치 못한 영감이 되기도 합니다.,,same_as_korean,11
4,영감,インスピレーション,examples.tl,2,インスピレーションの源,자연은 많은 예술가들에게 무한한 영감의 원천이 됩니다.,자연은 많은 예술가들에게 무한한 영감의 원천이 됩니다.,,same_as_korean,11
4,영감,インスピレーション,examples.tl,3,インスピレーションを受け取る,그는 어린 시절의 경험에서 영감을 받아 이 소설을 썼습니다.,그는 어린 시절의 경험에서 영감을 받아 이 소설을 썼습니다.,,same_as_korean,11
4,영감,インスピレーション,examples.tl,4,突然のインスピレーション,샤워를 하다가 갑자기 좋은 아이디어가 떠오르는 것이 바로 영감입니다.,샤워를 하다가 갑자기 좋은 아이디어가 떠오르는 것이 바로 영감입니다.,,same_as_korean,11
4,영감,インスピレーション,examples.tl,5,インスピレーションと努力,위대한 작품은 영감만이 아니라 끊임없는 노력의 결과이기도 합니다.,위대한 작품은 영감만이 아니라 끊임없는 노력의 결과이기도 합니다.,,same_as_korean,11
4,영감,インスピレーション,examples.tl,6,音楽のインスピレーション,이 작곡가는 동양 음악에서 영감을 받아 새로운 스타일을 개척했습니다.,이 작곡가는 동양 음악에서 영감을 받아 새로운 스타일을 개척했습니다.,,same_as_korean,11
4,영감,インスピレーション,examples.tl,7,インスピレーションノート,그녀는 언제 어디서든 떠오르는 영감을 노트에 기록합니다.,그녀는 언제 어디서든 떠오르는 영감을 노트에 기록합니다.,,same_as_korean,11
